date,value,first_diff,pct_change_mom,zscore_value,zscore_first_diff,zscore_pct_change_mom,minmax_value,minmax_first_diff,minmax_pct_change_mom
1996-12-31,3.13,,,-0.8252340806287147,,,0.03709428129829983,,
1997-01-02,3.06,-0.06999999999999984,-2.2364217252396124,-0.8528045930449313,-0.6967521495530624,-1.2948432271790167,0.033487892838742914,0.38211382113821196,0.29202434058176163
1997-01-03,3.09,0.029999999999999805,0.9803921568627416,-0.8409886591522672,0.2987212589630441,0.5554755074001795,0.03503348789283873,0.42276422764227684,0.40217188966946144
1997-01-06,3.1,0.010000000000000231,0.3236245954692629,-0.837050014521379,0.09962657725982632,0.17770129737468962,0.035548686244204014,0.414634146341464,0.37968338400542895
1997-01-07,3.1,0.0,0.0,-0.837050014521379,7.923640821300963e-05,-0.008448313362515497,0.035548686244204014,0.4105691056910574,0.36860209135938354
1997-01-08,3.07,-0.03000000000000025,-0.967741935483879,-0.8488659484140433,-0.29856278614662246,-0.5650956977282791,0.03400309119010818,0.3983739837398378,0.33546545173717723
1997-01-09,3.13,0.06000000000000005,1.9543973941368087,-0.8252340806287147,0.5973632815178795,1.115725557343578,0.03709428129829983,0.4349593495934964,0.43552299222507657
1997-01-10,3.16,0.03000000000000025,0.9584664536741228,-0.8134181467360504,0.29872125896304846,0.542863792558844,0.03863987635239567,0.422764227642277,0.401421127406936
1997-01-13,3.04,-0.1200000000000001,-3.797468354430378,-0.8606818823067075,-1.19448885381112,-2.1927608342914415,0.032457496136012357,0.36178861788617933,0.23857223967730928
1997-01-14,3.09,0.04999999999999982,1.6447368421052655,-0.8409886591522672,0.4978159406662662,0.9376080964696419,0.03503348789283873,0.43089430894308983,0.4249198451032645
1997-01-15,3.07,-0.020000000000000018,-0.6472491909385147,-0.8488659484140433,-0.1990154452950092,-0.3807475348369193,0.03400309119010818,0.40243902439024437,0.34643950606729307
1997-01-16,3.02,-0.04999999999999982,-1.6286644951139961,-0.8685591715684836,-0.4976574678498403,-0.9452598722842536,0.031427099433281806,0.39024390243902496,0.31283467397130643
