regime,variable,horizon,coefficient,intercept,r_squared,t_statistic,p_value,se_coef,n_observations,regime_name
2,tot_business_inventories,6,-0.0013311843683000161,4.1465176992165604e-05,0.0009990953443340667,-0.3209513000676032,0.7489104593030376,0.004147621050357558,103,Stagflation
2,tot_business_inventories,12,0.0007568694698379037,0.0009700038217575617,0.0002836095189093779,0.1684309876736433,0.866591361819478,0.004493647399992902,100,Stagflation
2,cpi,1,-0.003780247865119047,0.00012109884398888907,0.008259775279220283,-0.9306830861842008,0.3542150383689018,0.004061799253941594,104,Stagflation
2,cpi,3,-0.004455956567438988,-0.001542311714185036,0.008077963763437723,-0.9202987893557604,0.35958806915992136,0.004841858556130781,104,Stagflation
2,cpi,6,-0.0004956705546209066,-0.00020365633145063636,0.00013937519632589712,-0.12040365835731551,0.9044002460802041,0.004116739984344426,104,Stagflation
2,cpi,12,0.0013920071425239822,0.0010260324448033325,0.0009687572448328075,0.3129526500827487,0.7549749547750007,0.004447980044763697,101,Stagflation
2,PCE_price_index,1,-0.003729497230515871,0.000121098843988891,0.008039485498156695,-0.918086507986115,0.3607394245155071,0.004062250341415839,104,Stagflation
2,PCE_price_index,3,-0.004354293338872434,-0.0015423117141850338,0.007713568999656584,-0.899136913456614,0.3706974736866422,0.00484274783262198,104,Stagflation
2,PCE_price_index,6,-0.0004872832042754936,-0.00020365633145063612,0.00013469830667078853,-0.11836600477291566,0.9060104498621295,0.004116749612444409,104,Stagflation
2,PCE_price_index,12,0.0013541739882034084,0.0010260324448033299,0.0009168134389783145,0.30443904229971736,0.7614324518628266,0.004448095677788386,101,Stagflation
2,PPI_inflation,1,-0.0041646197507497346,0.0001210988439888871,0.010024861633503912,-1.026227667233362,0.30721184599030593,0.004058183075474138,104,Stagflation
2,PPI_inflation,3,-0.006056565492783233,-0.0015423117141850388,0.014923573819259794,-1.2552150149735841,0.21226885466035172,0.004825121927744541,104,Stagflation
2,PPI_inflation,6,-0.0019600112743643544,-0.00020365633145063718,0.002179296846767431,-0.4765940428186884,0.634670636883051,0.004112538341378315,104,Stagflation
2,PPI_inflation,12,0.0015723767609665926,0.0010260324448033312,0.0012360762701625339,0.3535508600023002,0.7244272907062521,0.004447384913605818,101,Stagflation
2,nat_fin_condition_indx,1,-0.0018164271926595502,0.00012109884398888865,0.0019070569736910903,-0.4457722311352991,0.6567065472296418,0.004074787673591617,104,Stagflation
2,nat_fin_condition_indx,3,-0.00816267032476361,-0.0015423117141850366,0.02710719097615255,-1.7022621030962302,0.09175214974159052,0.004795190064982706,104,Stagflation
2,nat_fin_condition_indx,6,-0.007004854334860925,-0.0002036563314506366,0.02783540013425989,-1.7256213390385977,0.08744381288911174,0.004059322967554149,104,Stagflation
2,nat_fin_condition_indx,12,-0.007816774609224714,0.0010260324448033292,0.030548311833917152,-1.7839850427901227,0.07748986740761188,0.004381636853299739,101,Stagflation
2,10y_2y_spread,1,0.0069295611629612685,0.00012109884398888865,0.02775486651219261,1.7230518726129265,0.08790946228875929,0.004021678785823736,104,Stagflation
2,10y_2y_spread,3,0.0004616210338770059,-0.0015423117141850364,8.669442712927466e-05,0.09495789669790225,0.9245345677294081,0.004861323280417644,104,Stagflation
2,10y_2y_spread,6,-0.0008884009707472327,-0.00020365633145063642,0.00044773113938134657,-0.2158353446593702,0.8295471230416669,0.004116105136298695,104,Stagflation
2,10y_2y_spread,12,0.010110405148675254,0.0010260324448033307,0.05110567801110566,2.3323103531813936,0.021709385610859888,0.004334931298866007,101,Stagflation
2,fedfunds,1,-0.0025463721248906827,0.00012109884398888855,0.0037477569743069594,-0.6254861880370639,0.5330489945594297,0.004071028543223075,104,Stagflation
2,fedfunds,3,0.0031034746813036777,-0.0015423117141850362,0.00391846900500481,0.6396279511592539,0.5238485234337149,0.004851999784685735,104,Stagflation
2,fedfunds,6,-0.0012576355178214275,-0.0002036563314506365,0.0008972404399769651,-0.30560890881674274,0.7605252592057612,0.004115179504062049,104,Stagflation
