date,growth_h1,inflation_h1,growth_h3,inflation_h3,growth_h6,inflation_h6
2012-06-01,-0.06397580837178884,0.04326507349611909,0.09219839352073284,0.13431114514088216,0.16171300891648377,0.14897185441793234
2012-07-01,0.40176487038714015,0.16867309392988933,0.338212568772422,0.1704489045003373,0.3050014025929761,0.1672560969578603
2012-08-01,0.1856207747908732,0.21961318671564267,0.1577822498090203,0.13047394520443456,0.21013303145678167,0.1521382854500105
2012-09-01,0.1286676204529401,0.16741567677254773,0.17309468258273789,0.13532187396584341,0.21819569249915885,0.15647995469311454
2012-10-01,0.29770866497581544,0.19651660538523769,0.285472328500872,0.16407098617281987,0.2776914940026115,0.16866632713593302
2012-11-01,0.22124117109300695,0.06493661997316798,0.28047402215782447,0.16020630877607978,0.2740817836427196,0.16448726279903508
2012-12-01,0.2974781217228072,0.12060090768295582,0.3032515798873611,0.16332817739574562,0.28577403893351705,0.16451361030383696
2013-01-01,0.3397783945920959,0.19874667822620584,0.2926754818641658,0.1553798935246919,0.284801454002579,0.16301505301349423
2013-02-01,0.4227622729747113,0.2364168247901103,0.36010536568893337,0.17115433347962708,0.32480112348497564,0.17214471654985297
2013-03-01,0.20187935181061123,0.027677163808978417,0.28740053577978913,0.15563789930490413,0.2820179904779868,0.16061117381485712
2013-04-01,0.3090497436093792,0.10316084003939283,0.3100719477795066,0.15038864069357066,0.29672098344936193,0.15901030557485035
2013-05-01,0.22053035449355285,0.12284553363435122,0.25767870848202035,0.14060054833929636,0.267715123919387,0.15333288975037512
2013-06-01,0.2522340733206219,0.16929480211374323,0.2550967003951582,0.14678547070233414,0.26120181028889655,0.15524818002323
2013-07-01,0.16260708314704908,0.1305489229723073,0.18193171218280543,0.1268024437229961,0.22174442532971694,0.14808638370716404
2013-08-01,0.3298667273709183,0.14502052416688488,0.33928912114033627,0.16151325481532636,0.3090542240250418,0.16183052262724085
2013-09-01,0.28611442936817383,0.11039843200121831,0.3058734222251853,0.16152778851980432,0.28443741995303773,0.15825562074592966
2013-10-01,0.318393145420346,0.17599441085993237,0.27007082730243614,0.14622768659218988,0.26778515873945297,0.15435311832402832
2013-11-01,0.29468033128108184,0.1473940429312653,0.29310117701653227,0.14747227620098147,0.2848501982035263,0.1555713672882415
2013-12-01,0.29568144366570326,0.1563702005691992,0.28636990101592785,0.14825023098305395,0.27925565458961965,0.15581128522583948
2014-01-01,0.20550710568782418,0.16746930592795695,0.19294212939065497,0.12454843448988581,0.23013504495535503,0.14746216571721
2014-02-01,0.01907179089190915,0.03332750945774337,0.19235771118948675,0.15011255762610992,0.21430902074810126,0.15095562773155385
2014-03-01,0.5702650582339082,0.22785042477876985,0.4432288561495995,0.19871881380596185,0.35014244483106055,0.1709647452861019
